Query_7626743,CP006746.1,99.215,382,2,1,4,385,66337,65957,0.0,688
Query_7626743,CP177670.1,98.961,385,3,1,1,385,78005,78388,0.0,688
Query_7626743,CP009971.1,98.961,385,3,1,1,385,70770,71153,0.0,688
Query_7626743,AF053947.1,99.215,382,2,1,4,385,20231,19851,0.0,688
Query_7626743,CP177817.1,98.961,385,3,1,1,385,78079,78462,0.0,688
Query_7626743,CP177915.1,98.961,385,3,1,1,385,74703,75086,0.0,688
Query_7626743,CP196690.1,99.215,382,2,1,4,385,74596,74216,0.0,688
Query_7626743,CP177772.1,99.215,382,2,1,4,385,13208,12828,0.0,688
Query_7626743,CP177365.1,98.961,385,3,1,1,385,85134,85517,0.0,688
Query_7626743,CP177658.1,98.961,385,3,1,1,385,78030,78413,0.0,688
Query_7626743,CP178072.1,98.961,385,3,1,1,385,78074,78457,0.0,688
Query_7626743,CP177475.1,99.215,382,2,1,4,385,74328,73948,0.0,688
Query_7626743,CP084340.1,98.961,385,3,1,1,385,24252,24635,0.0,688
Query_7626743,CP177854.1,99.215,382,2,1,4,385,23801,23421,0.0,688
Query_7626743,CP177764.1,99.215,382,2,1,4,385,22279,21899,0.0,688
Query_7626743,CP178026.1,99.215,382,2,1,4,385,69969,69589,0.0,688
Query_7626743,CP001591.1,99.215,382,2,1,4,385,20232,19852,0.0,688
Query_7626743,CP177540.1,99.215,382,2,1,4,385,22279,21899,0.0,688
Query_7626743,CP045259.1,99.215,382,2,1,4,385,74665,74285,0.0,688
Query_7626743,CP177583.1,98.961,385,3,1,1,385,85153,85536,0.0,688
Query_7626743,CP178022.1,99.215,382,2,1,4,385,69992,69612,0.0,688
Query_7626743,CP177724.1,99.215,382,2,1,4,385,23273,22893,0.0,688
Query_7626743,CP006760.1,99.215,382,2,1,4,385,66337,65957,0.0,688
Query_7626743,CP006756.1,98.961,385,3,1,1,385,70675,71058,0.0,688
Query_7626743,CP178087.1,98.961,385,3,1,1,385,78074,78457,0.0,688
Query_7626743,CP177381.1,98.961,385,3,1,1,385,85134,85517,0.0,688
Query_7626743,CP177923.1,98.961,385,3,1,1,385,78788,79171,0.0,688
Query_7626743,CP177423.1,99.215,382,2,1,4,385,24979,24599,0.0,688
Query_7626743,CP178051.1,98.961,385,3,1,1,385,78074,78457,0.0,688
Query_7626743,CP045150.1,99.215,382,2,1,4,385,74666,74286,0.0,688
Query_7626743,CP151608.1,99.215,382,2,1,4,385,74591,74211,0.0,688
Query_7626743,CP006796.1,98.961,385,3,1,1,385,24879,25262,0.0,688
Query_7626743,CP196694.1,99.215,382,2,1,4,385,74666,74286,0.0,688
Query_7626743,CP155629.1,99.215,382,2,1,4,385,54456,54076,0.0,688
Query_7626743,CP177484.1,98.961,385,3,1,1,385,25673,26056,0.0,688
Query_7626743,CP177567.1,98.961,385,3,1,1,385,85153,85536,0.0,688
Query_7626743,CP177846.1,98.961,385,3,1,1,385,78080,78463,0.0,688
Query_7626743,AJ698720.1,99.215,382,2,1,4,385,18293,17913,0.0,688
Query_7626743,CP177418.1,98.961,385,3,1,1,385,78069,78452,0.0,688
Query_7626743,CP177459.1,98.961,385,3,1,1,385,32178,32561,0.0,688
Query_7626743,CP151628.1,98.961,385,3,1,1,385,80751,81134,0.0,688
Query_7626743,CP177864.1,98.961,385,3,1,1,385,78079,78462,0.0,688
Query_7626743,CP177668.1,98.961,385,3,1,1,385,78005,78388,0.0,688
Query_7626743,CP177744.1,99.215,382,2,1,4,385,22279,21899,0.0,688
Query_7626743,CP196698.1,99.215,382,2,1,4,385,76025,75645,0.0,688
Query_7626743,CP009714.1,99.215,382,2,1,4,385,12523,12143,0.0,688


